4.4564,0.0051062,-913.58
4.4635,0.0045382,-915.08
4.4707,0.004116,-916.61
4.4778,0.0039198,-918.13
4.485,0.0039148,-919.63
4.4921,0.0040034,-921.07
4.4993,0.0041043,-922.47
4.5064,0.0041709,-923.86
4.5136,0.0041668,-925.25
4.5207,0.0040704,-926.64
4.5279,0.0039106,-928.02
4.5351,0.0037671,-929.36
4.5422,0.00373,-930.66
4.5494,0.0038848,-931.92
4.5565,0.0043168,-933.17
4.5637,0.0050309,-934.47
4.5708,0.0058656,-935.84
4.578,0.0065831,-937.28
4.5851,0.0070261,-938.78
4.5923,0.0071677,-940.32
4.5994,0.0070522,-941.87
4.6066,0.0067333,-943.43
4.6137,0.006273,-944.97
4.6209,0.005769,-946.47
4.628,0.0053445,-947.92
4.6352,0.0050871,-949.33
4.6423,0.0049962,-950.73
4.6495,0.0049935,-952.14
4.6567,0.004983,-953.56
4.6638,0.0049051,-954.99
4.671,0.0047587,-956.41
4.6781,0.0045804,-957.81
4.6853,0.0043956,-959.19
4.6924,0.0042051,-960.54
4.6996,0.0040317,-961.86
4.7067,0.0039418,-963.16
4.7139,0.0039699,-964.45
4.721,0.0040566,-965.76
4.7282,0.0041091,-967.1
4.7353,0.0040806,-968.47
4.7425,0.0039778,-969.85
4.7496,0.0038427,-971.25
4.7568,0.0037434,-972.64
4.7639,0.0037426,-974.01
4.7711,0.0038403,-975.38
4.7783,0.0039497,-976.78
4.7854,0.0039547,-978.2
4.7926,0.0037849,-979.67
4.7997,0.0034478,-981.15
4.8069,0.0030283,-982.65
4.814,0.0026606,-984.14
4.8212,0.0024653,-985.58
4.8283,0.0024896,-986.97
4.8355,0.0026944,-988.32
4.8426,0.002992,-989.65
4.8498,0.0032781,-990.98
4.8569,0.003431,-992.29
4.8641,0.0033523,-993.6
4.8712,0.0030501,-994.88
4.8784,0.0026428,-996.16
4.8856,0.0022549,-997.47
4.8927,0.0019711,-998.89
4.8999,0.0018979,-1000.4
4.907,0.0021243,-1002
4.9142,0.002595,-1003.5
4.9213,0.0031549,-1004.9
4.9285,0.0036607,-1006.3
4.9356,0.0040223,-1007.7
4.9428,0.0042081,-1009.1
4.9499,0.0042612,-1010.5
4.9571,0.0042927,-1011.9
4.9642,0.0044028,-1013.4
4.9714,0.0046007,-1014.7
4.9785,0.0048153,-1016.1
4.9857,0.0049758,-1017.5
4.9928,0.0050629,-1018.9
5,0.0050954,-1020.3
